id,景點編號,景點中文名稱,景點特色詳細文字簡述,開放時間,景點之管理權責單位代碼,X坐標,Y坐標,景點分類代碼1,Changetime,地址,景點服務電話,停車資訊,主要停車場X坐標,主要停車場Y坐標,票價及相關價格資料,警告及注意事項,常用搜尋關鍵字
v_311,C1_395000000A_000311,原台南高等工業學校校舍2(格致堂),台南高等工業學校為日治時期直屬總督府之三大專門學校之一，開始上課於1931年(日昭和六年)，創校之初設有機械工學科、電氣工學科、應用化學科三科。除三科之科館外，尚建有本館及講堂各一間，為台灣總督府官房營繕課所設計。平面為長方型，入口門廊位於南面，正對著原本館之背入口。經過門廊有一個外玄關，左右各有一門可達兩側之內玄關，再由此到達講堂之主空間，即觀眾席。 講壇設於北面，兩側有備室，整座建築在觀眾席的東西兩側還設有外廊，此處亦有門通往室內。講堂本身有二層樓高，所以在玄關上部處理成夾層作為二樓觀眾席。就造型式樣而言，格致堂在日治時期歷史建築中，算是過渡時期之作品，外觀平實，省略了許多複雜的裝飾，改以洗石子及斬假石處理收頭及簡單的線角。主要的外牆面採用和數學館相同之淺色面磚，到了基礎部份則以洗石子處理。整棟建築是由門廊，二層夾層、主空間(一樓觀眾席)、講壇幾部份量體所組成，組合之方式可以說是順應機能而成，相當簡單，但卻不呆板。整體而言，成功大學格致堂及數學館可以說是一體的，一前一後相互呼應，為成大創校之主要建築。雖然於建築上仍有簡化的仿羅馬式樣之意象，但並不像當時其他學校之講堂有非常多之裝飾元素，其趨向簡潔之處理，正表明了台灣日治時期建築從歷史式樣發展成現代主義之過渡期。而且就成大創校的歷史而言，格致堂的意義也是非常珍貴的。 ,請洽學校預約,395000000A,120.219617,22.997168,03,2012/09/26 12:00:00,臺南市東區大學路1號,886-6-2757575,,,,,,
v_312,C1_395000000A_000312,原台南廳長官邸,台南廳長官邸，位於當時西竹圍衛，現址為台南市東區育樂街197巷2號，約建於1898年～1906年間。在日治時期為台南廳長官舍，後為內務部官長舍，二戰後曾為政府高官官邸，並派駐有便衣警衛人員，後又有為台南一中教職員宿舍，使用至四、五年前荒廢。 建築形式屬於明治時期上流住宅「和洋二館」式官舍：北棟為洋館（西洋式建築），南棟為和館（日式建築）。 洋館（西洋式建築）部分保存較完整，屬於近代洋風建築，屋頂為日式瓦頂，屋身為西式木構造編竹夾泥牆，所有包括屋架、屋頂出挑托架、天花、柱頭斜撐、門窗、外廊欄杆…等皆為木構件，臺基為磚砌實體形式（但內部透空設通氣口），與基座相接之階梯使用清領時期紅磚外覆以灰泥。和館（日式建築）部分：由現存殘蹟所見，其以磚造柱礎上架木樑與木造樓版，與庭院相接處之階梯為獨立設置（與洋館部分不同），可確定係採全透空之架高地板，而非實體臺基，可推定應屬於日式木構造建築。此和館部分尚待進一步調查測繪考證。 位於和館殘蹟東側，有一組疑作為洗手台用途之石雕，四面之內、外側皆有精緻之石雕，應為清領時期遺留之重要文物。 ,整修中未開放,395000000A,120.215201,22.993496,03,2012/09/26 12:00:00,臺南市東區育樂街197巷2號,886-6-2290082 ,,,,,,
v_313,C1_395000000A_000313,原台南縣知事官邸,"台南州知事官邸創建於日明治四十四年（1911年），主要為台南廳行政長官之住所，也兼日治時期台灣總督於台南行宮之性質。原台南縣知事官邸是一座磚造的精緻建築，座東朝西，高二層樓，建築主體規模不大，前後均設有拱廊，中央與兩側均突出成八角狀。興建之初，係以較扁平之磚材所建。 
屋身部份，拱廊與拱柱之磚材均直接外露，其餘則粉以白灰泥，紅白相間，甚為美麗，在屋頂方面，屋簷有精緻之線角，正中央入口之上原有巴洛克風格之弧山牆，可惜戰後損毀，只一簡單之山形山牆補修。室內方面，樓梯有精緻之裝修，房間中窗簾與門簾之木罩造型特殊，極為少見。",二~日10:00~18:00，週一休館,395000000A,120.213135,22.992413,03,2012/09/26 12:00:00,臺南市東區衛民街1號,886-6-7035353,,,,,,
v_314,C1_395000000A_000314,原台南神學校校舍暨禮拜堂,"南神學院為巴克禮醫師於1876年（清光緒二年）所創建，在南台灣基督教發展中有重要之角色。1948年起，台南神學院不斷向各方爭取補助，獲本地教會與長老教母會支援甚多。1952年，台南神學院得到美國金陵基金會的補助，擴建禮拜堂與圖書館等設施，禮拜堂於1957年獻堂啟用，是台南市1970年代之重要建築作品。現仍作禮拜堂之用，身處神學院內部，地理隱密，週遭花木扶疏，景觀優美。 
台南神學院為新樓街所隔，一分為二，成南北兩校區。校本館及禮拜堂位於南校區北面，其分別為「L」及「一」型平面圍塑出內院，南側留設有外庭，園內綠草如茵，樹影搖曳。幾何式規劃之外庭，沿南向入口設中軸線，兩側等距種植椰子樹，收校本館門廳入口為端景。座南朝北，二層樓高，雙坡水斜屋頂，面舖台傳統屋瓦，外牆表面淺色洗石子處理為主的校本館，自外部觀察推測應屬磚造。在平面上由南翼橫書「王」字及東翼立「一」字型二部分構成，約呈「L」型配置，兩者以廊道連結。反應於立面，造型左右對稱，南翼中央及兩端較高，山牆面山尖綴以四葉飾，等距開尖拱窗，並飾以綠色洗石子邊框，其他部位則改採圓拱窗。中央入口門廳並收六角形尖塔。另其內部空間裝潢精美，值得細觀。禮拜堂入口處則是一個台灣宗教建築中較少見的玫瑰窗，西立面是最富仿羅馬風格的部分；在材料部份，此座建物在外貌上幾乎全用洗石子，牆面為灰色，線腳部份為暗綠色，施工相當精美，另外值得一提的是，通廊部分的通氣孔，設計者應用了傳統的釉面空心磚，也增加了建築本身的本土性色彩。（參考資料：傅朝卿，2001，《台南市古蹟與歷史建築總覽》：206~207頁） ",一~五不開放，六~日依校方規定,395000000A,120.213991,22.989355,03,2012/09/26 12:00:00,臺南市東區東門路一段117號,886-6-2371291,,,,,,
v_315,C1_395000000A_000315,原台南高等工業學校校舍1(學生自修室校史館),"此建築興建的年代已值日治時代建築從西方歷史式樣過渡到現代式樣之期，所以在整棟建築中並無繁複之西方歷史式樣語彙。然而為了強化其作為行政中心之意象，此建築仍舊採取傳統的對稱處理方式。 
高度由中央向兩側依次遞減，中央部份兩層樓、兩側一層樓、外廊旁的廁所最低，但增建後，此種特色已消失，全為二樓建築。建築物正面，除了入口門廊與其後之玄關空間有特別處理成山牆外，其餘近乎一致，屋頂為四坡斜屋頂，鋪瓦作。門廊為此棟建築在空間及造型上之一個重點。有三個拱形開口、洗石子處理，以便突出於牆體之面磚。其上為平頂，可經由二樓玄關到達。二樓在正中央樓梯玄關部份之外貌，處理成山牆形式朝正面，山牆上有牛眼窗一個，山牆屋頂簷板為木質材料，有雕飾。 
山牆處高窗則為半圓拱形以便強調和他處之方形有所不同。其他窗戶均極為簡單，多為方形高窗及上下推窗。門則單邊推及雙邊推均有，原來外廊處朝南面現仍維持有拱形門洞。 至於材料方面，此棟建築基本上是貼用當時最流行之十三溝紅色面磚，牆基則為土黃色洗石子，在南側二樓窗戶下部份則有波浪型面磚，可謂在統一中尋求變化，而窗台本身雖亦用十三溝面磚，但材質略有變化。 與其他同等級之專門學校(台北醫學專門學校及台北高等商業學校)相較，台南高等工業學校本館之建築可謂是簡樸多了。",二~日10:00~17:00，週一休館,395000000A,120.219535,22.996328,03,2012/09/26 12:00:00,臺南市東區大學路1號,886-6-2757575,,,,,,
v_316,C1_395000000A_000316,原台南州立第二中學校校舍本館暨講堂,台南一中前身為日治時期台南州立第二中學校，1928年(日昭和三年)，學校本館落成，即今之西棟行政教學大樓。1931年(日昭和六年)，講堂落成，即今之小禮堂。自此校舍不斷發展，而學風優秀使其成為台南州入學競爭最劇烈之學校。二戰後，改名為「台灣省立台南第一高級中學」。 ,一~日00:00~24:00，學生上課時間請勿進入,395000000A,120.215771,22.994273,03,2012/09/26 12:00:00,臺南市東區民族路一段1號,886-6-2371206,,,,,,
v_317,C1_395000000A_000317,香光聖堂,臺南市香光聖堂屬一貫道，主祀彌勒古佛、燃燈古佛、釋迦古佛，總面積約1350坪。堂內「無盡藏文物館」收藏海內外寶貴古文物供人觀賞，無極清虛宮、三聖殿等建築富麗典雅，廟埕前主牌樓及四欉百餘年茄苳樹更添聖堂莊嚴靜謐之氣氛。,一~日00:00~24:00,395000000A,120.212923,23.052591,04,2012/09/26 12:00:00,臺南市安南區總安街一段316號,886-6-3561111,,,,,,
v_318,C1_395000000A_000318,十鼓擊樂團（文化村）,十鼓文化園區佔地約5公頃 ，共有16座日治時代所建築之舊倉庫，2005年由十鼓接手重新規劃，以活化閒置空間的概念，在國際知名設計劉國滄先生精心規劃下，在有限的資金中運籌帷幄，現已完成第二期工程，將昔日台灣糖業公司仁德車路墘糖廠，閒置多年後，付予百年歷史的糖廠風華重現，融入十鼓獨創之台灣特色鼓樂，化身為亞洲第一座鼓樂主題國際藝術村。 內有簡介館、鼓博館、擊鼓體驗教室、十鼓蔬苑 ( 餐廳 ) 、小劇場 ( 約可容 250 人 ) 、水槽劇場 ( 戶外劇場約可容 1500 人 ) 、煙囪廣場 ( 戶外劇場約可容 12000 人 ) 、森林呼吸步道、十鼓祈福館等主題設施。自 2007 年元月一日起常態開放，並與奇美博物館、保安車站、虎山農場連結成為 - 仁德文化園區，同時成為南台灣的藝文新地標 ( 該地點交通便捷，恰在台鐵、高鐵、機場、省道、一高、二高之彙集處 ) 。 讓閒置空間風華再現，付予生命之價值，並聚集文化藝術 與 休閒娛樂、自然生態多元結合營造出令人嚮往的好去處 。 ,一~日09:00~17:00,395000000A,120.230003,22.939360,05,2012/09/26 12:00:00,臺南市仁德區文華路二段326號,886-6-2662225,,,,,,
v_319,C1_395000000A_000319,正統鹿耳門聖母廟,"正統鹿耳門聖母廟，位於臺灣西南沿海、占臺江西緣北線(汕)尾嶼北邊的鹿耳門嶼上。十二世紀末葉早已隨著漁民的東來而駕臨鹿耳門嶼；最遲於十七世紀初葉，棲居北線尾與鹿耳門嶼的海商漁夫已築有草廟奉祀。時廟凡三落：前殿奉祀水仙尊王中殿主祀天上聖母，後殿供奉佛祖。此即鹿耳門聖母廟之創建，其所奉祀的天上聖母一座三尊，信徒尊稱曰『鹿耳門媽』。 
明永曆十五年（一六六一），延平郡王鄭成功來台驅荷，進取臺灣以作抗清復明之基地。鄭王座艦行抵鹿耳門外時已潮退水淺，無法進港。鄭王命設香案，冠帶禱告，祈求皇天列祖賜助潮水；並乘後潮之際，下小船由鹿耳門嶼登岸踏勘營地，?見聖母廟，乃入內焚香默禱，祈求鹿耳門媽顯靈庇佑。鄭王返艦後不久，潮水果然較平時加漲，鄭軍四百戰艦遂得魚貫渡過天險鹿耳門港道，駛入台江，殲滅荷方水陸兩軍，大獲全勝，奠定驅荷開台之基礎。 
明永曆十六年（一六六二）春，荷人投降離臺後，鄭王開臺大業底定，為答『鹿耳門媽』顯靈相助之恩，乃大興土木重建神廟於登陸處(位於鹿耳門嶼西北隅濱台灣海峽)。廟分二殿，坐東向西，門迎海口；旁設砲臺，設官把守；並增祀隨艦護軍之三尊聖母神像〔信徒稱曰「國姓媽」〕，贈珍寶、立旗杆，春秋二祭：視為明鄭官建之鹿耳門聖母廟。康熙末年修的《臺灣縣志》記其事云：在鹿耳門媽祖廟，康熙五十八年，各官捐俸重建鹿耳門聖母廟，其廟址位於鹿耳門嶼與北線尾嶼接壤處〔今鹿耳門溪下游北畔〕。其廟凡二殿，前殿祀媽祖，後殿祀觀音，各覆以亭；兩旁建僧舍六間，僧人居之，以奉香火：是為清領時期官建之鹿耳門聖母廟。神殿坐海向山，四周環海，南有七星﹝七個鯤鯓﹞護穴，北有鉤月〔青草崙〕高照，四面浪濤澎湃，彷如羅漢侍奉；鹿耳門媽端坐蓮花之地，日觀萬山聳翠，夜覽千舟魚燈。清雍正乾隆年間，鹿耳門商民雲集、香客如潮，聖母廟香火鼎盛，冠甲全臺。 ",一~日00:00~24:00,395000000A,120.127532,23.066861,04,2012/09/26 12:00:00,臺南市安南區城安路160號,886-6-2577547,,,,,,
v_320,C1_395000000A_000320,林默娘公園,"安平地標除了安平古堡，另一個新地標，非林默娘公園莫屬。沿著漁人碼頭逛到林默娘公園，行經港濱歷史公園，木棧道加上綠草地，營造出遼闊的空間，步行約十分鐘就可以到林默娘公園。 
林默娘公園佔地二公頃，於2004年四月開放。公園內主要的雕塑，由奇美文化基金會捐建，蔡宜璋建築師事務所規劃設計。高十六公尺，加上基座高四公尺，儼然已成為安平新地標。本公園與佔地近八公頃即將建設完成的港濱歷史公園連成ㄧ氣，在安平港濱形成一條水岸綠帶，不僅成為台南市民平時休閒的熱門最佳去處，更吸引許多觀光客到此一遊。",一~日00:00~24:00,395000000A,120.157524,22.993548,12,2012/09/26 12:00:00,臺南市安平區安億路旁,886-6-3901415,,,,,,
v_321,C1_395000000A_000321,延平老街,"延平街又稱台灣街或石板街，位在安平古堡東側，是三百年前荷蘭人在安平所建的第一條街道，街區承襲清領時期台灣城市規制，只有兩、三公尺寬，行人腳踏車容易穿梭其間，汽車則無法進入，可說是具有「人性尺度」的空間。 
1994年，台南市政府順應當地居民拓寬建議，施工之際，關心歷史文化的人士認為台灣第一街應保存下來而出面反對，於是工程擱置。但居民無法久耐，陳情市府，強烈主張依計畫執行，以維護住戶生命安全，延平街終難逃被拆除的命運。不過，與延平街平行的中興街和效忠街保存尚稱完整，仍可窺見老街種種。 
延平街上多香燭店、麵粉廠、蜜餞行，其建築有土角厝、紅磚矮屋、西式洋樓，夾雜現代的鋼筋水泥建築。洋樓大多市白粉牆或洗石子面牆，欄杆、柱頭或屋簷上飾以手工精緻的浮雕。進落門為天井，設有「公媽廳」，以安放神安，門楣多懸掛太極八卦、劍獅獸牌或圓鏡，以求辟邪鎮災。 ",一~日00:00~24:00,395000000A,120.161725,23.000759,03,2012/09/26 12:00:00,臺南市安平區延平街,886-6-2283037,,,,,,台灣街、石板街
